root_cause_service,fault_type,fault_date,node,num_in,num_out,weight_in,weight_out,num_anomalous_in,num_anomalous_out,weight_anomalous_in,weight_anomalous_out,num_traces,num_anomalous_traces,num_unique_traces,num_unique_anomalous_traces,root_cause,ranked
notification,delay,1025,user,3,0,16,0,1,0,1,0,24,24,5,5,0,5
notification,delay,1025,gateway,0,18,0,1400,0,3,0,61,1400,61,47,16,0,0
notification,delay,1025,admin-route,1,0,1,0,0,0,0,0,1,0,1,0,0,0
notification,delay,1025,admin-user,1,0,1,0,0,0,0,0,1,0,1,0,0,0
notification,delay,1025,assurance,2,0,124,0,0,0,0,0,129,6,2,1,0,0
notification,delay,1025,consign,1,0,4,0,0,0,0,0,4,0,1,0,0,0
notification,delay,1025,contacts,3,0,117,0,0,0,0,0,122,7,3,2,0,0
notification,delay,1025,food,3,0,96,0,0,0,0,0,96,5,6,5,0,0
notification,delay,1025,preserve,1,11,27,26,1,1,27,1,27,27,11,11,0,1
notification,delay,1025,preserve-other,1,10,8,22,1,1,8,1,8,8,4,4,0,4
notification,delay,1025,travel,4,5,135,706,0,0,0,0,119,22,26,10,0,0
notification,delay,1025,travel-plan,1,4,13,35,0,0,0,0,13,0,10,0,0,0
notification,delay,1025,ts-ui-dashboard,1,0,218,0,0,0,0,0,218,0,1,0,0,0
notification,delay,1025,payment,1,0,9,0,0,0,0,0,16,0,2,0,0,0
notification,delay,1025,seat,5,5,86,289,0,0,0,0,57,30,27,14,0,0
notification,delay,1025,security,2,2,4,17,0,0,0,0,16,16,9,9,0,0
notification,delay,1025,ticketinfo,5,1,296,429,0,0,0,0,62,32,28,13,0,0
notification,delay,1025,travel2,3,5,35,65,0,0,0,0,17,7,13,4,0,0
notification,delay,1025,route-plan,1,2,1,6,0,0,0,0,6,0,4,0,0,0
notification,delay,1025,config,1,0,71,0,0,0,0,0,30,11,17,7,0,0
order,abort,1011,auth,1,1,36,36,0,0,0,0,36,0,1,0,0,0
order,abort,1011,verification-code,2,0,207,0,0,0,0,0,207,0,2,0,0,0
order,abort,1011,basic,1,4,67,192,0,0,0,0,24,24,2,2,0,0
order,abort,1011,price,1,0,19,0,0,0,0,0,23,23,2,2,0,0
order,abort,1011,route,2,0,89,0,0,0,0,0,24,24,2,2,0,0
order,abort,1011,station,1,0,131,0,0,0,0,0,24,24,2,2,0,0
order,abort,1011,train,1,0,21,0,0,0,0,0,24,24,2,2,0,0
order,abort,1011,gateway,0,5,0,239,0,2,0,24,239,24,5,2,0,0
order,abort,1011,consign,1,0,8,0,0,0,0,0,8,0,1,0,0,0
order,abort,1011,travel,2,3,23,151,2,1,23,20,24,24,2,2,0,2
order,abort,1011,travel-plan,1,1,12,11,1,1,12,11,12,12,1,1,0,3
order,abort,1011,route-plan,1,1,11,11,1,1,11,11,12,12,1,1,0,0
order,abort,1011,ticketinfo,1,1,63,67,0,0,0,0,24,24,2,2,0,0
order,abort,1011,order,1,0,20,0,1,0,20,0,20,20,2,2,1,1
order,abort,1015,auth,1,1,99,87,0,0,0,0,99,0,1,0,0,0
order,abort,1015,verification-code,2,0,481,0,0,0,0,0,491,0,2,0,0,0
order,abort,1015,basic,1,4,95,274,0,0,0,0,38,38,3,3,0,0
order,abort,1015,price,1,0,33,0,0,0,0,0,37,37,3,3,0,0
order,abort,1015,route,2,0,97,0,0,0,0,0,38,38,2,2,0,0
order,abort,1015,station,1,0,185,0,0,0,0,0,38,38,3,3,0,0
order,abort,1015,train,1,0,29,0,0,0,0,0,37,37,3,3,0,0
order,abort,1015,gateway,0,5,0,552,0,2,0,38,552,38,6,3,0,0
order,abort,1015,consign,1,0,21,0,0,0,0,0,21,0,1,0,0,0
order,abort,1015,travel,2,3,35,189,2,1,35,30,37,37,3,3,0,2
order,abort,1015,travel-plan,1,1,24,23,1,1,24,23,24,24,2,2,0,4
order,abort,1015,route-plan,1,1,23,21,1,1,23,21,24,24,2,2,0,3
order,abort,1015,ticketinfo,1,1,89,95,0,0,0,0,37,37,3,3,0,0
order,abort,1015,order,1,0,30,0,1,0,30,0,30,30,2,2,1,1
order,abort,1023,auth,1,1,58,14,0,0,0,0,58,0,1,0,0,0
order,abort,1023,verification-code,2,0,253,0,0,0,0,0,257,0,2,0,0,0
order,abort,1023,basic,1,4,72,171,0,0,0,0,32,32,3,3,0,0
order,abort,1023,price,1,0,19,0,0,0,0,0,21,21,3,3,0,0
order,abort,1023,route,2,0,99,0,0,0,0,0,28,28,3,3,0,0
order,abort,1023,station,1,0,115,0,0,0,0,0,32,32,3,3,0,0
order,abort,1023,train,1,0,18,0,0,0,0,0,22,22,3,3,0,0
order,abort,1023,gateway,0,5,0,342,0,2,0,34,342,34,6,3,0,0
order,abort,1023,consign,1,0,11,0,0,0,0,0,11,0,1,0,0,0
order,abort,1023,travel,2,3,26,173,2,1,26,22,33,33,3,3,0,3
order,abort,1023,travel-plan,1,1,16,7,1,1,16,7,16,16,2,2,0,2
order,abort,1023,route-plan,1,1,7,8,1,1,7,8,12,12,2,2,0,4
order,abort,1023,ticketinfo,1,1,71,72,0,0,0,0,31,31,3,3,0,0
order,abort,1023,order,1,0,22,0,1,0,22,0,22,22,3,3,1,1
order,cpu,1012,auth,1,1,49,32,0,0,0,0,49,0,1,0,0,0
order,cpu,1012,verification-code,2,0,230,0,0,0,0,0,240,0,2,0,0,0
order,cpu,1012,basic,1,4,69,147,0,0,0,0,23,23,16,16,0,0
order,cpu,1012,price,1,0,14,0,0,0,0,0,16,16,10,10,0,0
order,cpu,1012,route,3,0,93,0,0,0,0,0,55,22,15,14,0,0
order,cpu,1012,station,6,0,226,0,0,0,0,0,136,52,19,17,0,0
order,cpu,1012,train,3,0,37,0,0,0,0,0,21,21,14,14,0,0
order,cpu,1012,cancel,1,5,16,28,1,1,4,13,16,14,2,2,0,2
order,cpu,1012,inside-payment,2,3,10,15,1,1,3,6,11,9,4,3,0,0
order,cpu,1012,notification,3,0,7,0,0,0,0,0,14,14,5,5,0,0
order,cpu,1012,order,7,1,111,29,7,0,111,0,87,85,18,18,1,1
order,cpu,1012,order-other,6,1,75,25,0,0,0,0,71,17,13,11,0,0
order,cpu,1012,user,3,0,6,0,0,0,0,0,11,11,4,4,0,0
order,cpu,1012,food,3,3,64,145,0,0,0,0,65,5,5,4,0,0
order,cpu,1012,food-map,1,0,61,0,0,0,0,0,46,0,1,0,0,0
order,cpu,1012,travel,4,5,85,194,1,2,10,23,61,21,15,14,0,4
order,cpu,1012,gateway,0,15,0,628,0,6,0,74,628,87,29,20,0,0
order,cpu,1012,assurance,3,0,65,0,0,0,0,0,69,6,3,2,0,0
order,cpu,1012,consign,1,0,10,0,0,0,0,0,10,0,1,0,0,0
order,cpu,1012,contacts,3,0,68,0,0,0,0,0,69,8,8,7,0,0
order,cpu,1012,preserve,1,10,10,26,1,3,10,8,10,10,9,9,0,6
order,cpu,1012,preserve-other,1,7,2,7,1,1,2,1,2,2,2,2,0,0
order,cpu,1012,travel-plan,1,3,1,4,0,0,0,0,1,1,1,1,0,0
order,cpu,1012,ts-ui-dashboard,1,0,44,0,0,0,0,0,44,0,1,0,0,0
order,cpu,1012,payment,1,0,5,0,0,0,0,0,5,3,2,1,0,0
order,cpu,1012,seat,3,5,18,95,2,1,16,28,22,22,16,16,0,3
order,cpu,1012,security,2,2,6,16,2,1,5,8,11,11,10,10,0,5
order,cpu,1012,ticketinfo,4,1,71,69,0,0,0,0,21,21,16,16,0,0
order,cpu,1012,route-plan,0,2,0,2,0,0,0,0,1,1,1,1,0,0
order,cpu,1012,travel2,2,3,2,10,0,0,0,0,3,3,3,3,0,0
order,cpu,1012,config,1,0,17,0,0,0,0,0,18,18,10,10,0,0
order,cpu,1016,admin-basic-info,1,1,1,1,0,0,0,0,1,0,1,0,0,0
order,cpu,1016,contacts,3,0,72,0,0,0,0,0,78,14,10,8,0,0
order,cpu,1016,admin-order,1,2,3,4,1,1,2,2,3,2,1,1,0,0
order,cpu,1016,order,8,1,147,31,8,0,147,0,103,100,22,22,1,1
order,cpu,1016,order-other,6,1,89,28,0,0,0,0,94,28,15,12,0,0
order,cpu,1016,auth,1,1,32,17,0,0,0,0,32,0,1,0,0,0
order,cpu,1016,verification-code,2,0,167,0,0,0,0,0,176,0,2,0,0,0
order,cpu,1016,basic,1,4,115,240,0,0,0,0,32,31,20,19,0,0
order,cpu,1016,price,1,0,20,0,0,0,0,0,24,23,14,14,0,0
order,cpu,1016,route,3,0,117,0,0,0,0,0,62,31,19,17,0,0
order,cpu,1016,station,6,0,281,0,0,0,0,0,145,70,23,20,0,0
order,cpu,1016,train,3,0,76,0,0,0,0,0,34,33,20,19,0,0
order,cpu,1016,cancel,1,3,12,21,1,1,6,8,12,10,1,1,0,0
order,cpu,1016,inside-payment,2,3,15,15,1,1,4,8,15,9,3,2,0,0
order,cpu,1016,food,3,3,60,74,0,0,0,0,62,9,7,5,0,0
order,cpu,1016,food-map,1,0,34,0,0,0,0,0,37,0,1,0,0,0
order,cpu,1016,travel,5,5,121,295,3,2,21,44,68,33,19,18,0,3
order,cpu,1016,gateway,0,17,0,586,0,7,0,94,586,102,34,23,0,0
order,cpu,1016,assurance,3,0,67,0,0,0,0,0,71,12,7,5,0,0
order,cpu,1016,consign,1,0,10,0,0,0,0,0,10,0,1,0,0,0
order,cpu,1016,preserve,1,11,17,88,1,4,16,30,17,17,13,13,0,0
order,cpu,1016,preserve-other,1,4,2,4,0,0,0,0,2,1,2,1,0,0
order,cpu,1016,travel-plan,1,3,3,7,1,1,3,4,3,3,2,2,0,0
order,cpu,1016,ts-ui-dashboard,1,0,49,0,0,0,0,0,49,0,1,0,0,0
order,cpu,1016,payment,1,0,5,0,0,0,0,0,8,6,2,1,0,0
order,cpu,1016,notification,2,0,10,0,0,0,0,0,18,17,7,6,0,0
order,cpu,1016,seat,4,5,36,179,3,1,34,43,30,29,17,16,0,2
order,cpu,1016,security,1,2,9,18,1,1,9,8,14,14,12,12,0,0
order,cpu,1016,ticketinfo,4,1,116,115,0,0,0,0,33,32,20,19,0,0
order,cpu,1016,user,2,0,10,0,0,0,0,0,13,12,6,5,0,0
order,cpu,1016,route-plan,0,2,0,8,0,1,0,1,2,2,2,2,0,0
order,cpu,1016,travel2,2,4,13,15,0,0,0,0,5,4,4,3,0,0
order,cpu,1016,config,1,0,37,0,0,0,0,0,22,21,9,9,0,0
order,delay,1010,auth,1,1,29,28,0,0,0,0,29,0,1,0,0,0
order,delay,1010,verification-code,2,0,159,0,0,0,0,0,160,0,2,0,0,0
order,delay,1010,basic,1,4,68,122,0,0,0,0,8,8,3,3,0,0
order,delay,1010,price,1,0,9,0,0,0,0,0,8,8,3,3,0,0
order,delay,1010,route,2,0,70,0,0,0,0,0,26,8,4,3,0,0
order,delay,1010,station,5,0,158,0,0,0,0,0,51,17,6,4,0,0
order,delay,1010,train,2,0,26,0,0,0,0,0,8,8,3,3,0,0
order,delay,1010,cancel,1,3,2,6,1,1,2,2,2,2,1,1,0,0
order,delay,1010,inside-payment,2,2,2,3,0,0,0,0,2,1,2,1,0,0
order,delay,1010,order,6,1,40,9,6,0,40,0,22,22,5,5,1,1
order,delay,1010,order-other,4,1,23,16,0,0,0,0,21,4,4,2,0,0
order,delay,1010,food,2,3,19,90,0,0,0,0,19,1,2,1,0,0
order,delay,1010,food-map,1,0,36,0,0,0,0,0,18,0,1,0,0,0
order,delay,1010,travel,4,5,52,167,2,2,7,22,26,8,4,3,0,0
order,delay,1010,gateway,0,14,0,288,0,5,0,22,288,22,14,5,0,0
order,delay,1010,assurance,2,0,26,0,0,0,0,0,26,1,2,1,0,0
order,delay,1010,consign,1,0,5,0,0,0,0,0,5,0,1,0,0,0
order,delay,1010,contacts,2,0,27,0,1,0,1,0,27,2,2,1,0,0
order,delay,1010,preserve,1,11,2,15,1,5,2,7,2,2,1,1,0,0
order,delay,1010,travel-plan,1,1,1,1,1,1,1,1,1,1,1,1,0,0
order,delay,1010,ts-ui-dashboard,1,0,16,0,0,0,0,0,16,0,1,0,0,0
order,delay,1010,payment,1,0,1,0,0,0,0,0,1,0,1,0,0,0
order,delay,1010,notification,1,0,1,0,0,0,0,0,1,1,1,1,0,0
order,delay,1010,seat,2,3,15,53,2,1,15,15,8,8,3,3,0,0
order,delay,1010,security,1,2,2,4,1,1,2,2,2,2,1,1,0,0
order,delay,1010,ticketinfo,2,1,68,68,0,0,0,0,8,8,3,3,0,0
order,delay,1010,user,1,0,1,0,0,0,0,0,1,1,1,1,0,0
order,delay,1010,config,1,0,11,0,0,0,0,0,6,6,3,3,0,0
order,delay,1010,route-plan,1,0,1,0,1,0,1,0,1,1,1,1,0,0
order,delay,1014,auth,1,1,32,31,0,0,0,0,32,0,1,0,0,0
order,delay,1014,verification-code,2,0,172,0,0,0,0,0,173,0,2,0,0,0
order,delay,1014,basic,1,4,150,260,0,0,0,0,15,15,4,4,0,0
order,delay,1014,price,1,0,18,0,0,0,0,0,13,13,4,4,0,0
order,delay,1014,route,3,0,136,0,0,0,0,0,43,15,5,4,0,0
order,delay,1014,station,6,0,295,0,0,0,0,0,68,24,7,5,0,0
order,delay,1014,train,3,0,76,0,0,0,0,0,15,15,4,4,0,0
order,delay,1014,food,2,3,31,124,0,0,0,0,31,3,2,1,0,0
order,delay,1014,food-map,1,0,48,0,0,0,0,0,28,0,1,0,0,0
order,delay,1014,travel,5,5,111,327,2,2,11,46,43,15,5,4,0,0
order,delay,1014,gateway,0,12,0,352,0,4,0,32,352,32,13,5,0,0
order,delay,1014,assurance,2,0,42,0,0,0,0,0,42,3,2,1,0,0
order,delay,1014,consign,1,0,6,0,0,0,0,0,6,0,1,0,0,0
order,delay,1014,contacts,2,0,40,0,0,0,0,0,40,3,2,1,0,0
order,delay,1014,order,5,1,81,9,5,0,81,0,31,31,5,5,1,1
order,delay,1014,order-other,3,1,24,17,0,0,0,0,23,5,4,3,0,0
order,delay,1014,preserve,1,11,5,38,1,4,5,14,5,5,1,1,0,0
order,delay,1014,travel-plan,1,4,4,38,1,2,4,11,4,4,2,2,0,0
order,delay,1014,ts-ui-dashboard,1,0,19,0,0,0,0,0,19,0,1,0,0,0
order,delay,1014,notification,1,0,3,0,0,0,0,0,3,3,1,1,0,0
order,delay,1014,seat,4,5,44,166,3,1,42,42,14,14,4,4,0,0
order,delay,1014,security,1,2,5,8,1,1,5,5,5,5,1,1,0,0
order,delay,1014,ticketinfo,4,1,142,150,0,0,0,0,15,15,4,4,0,0
order,delay,1014,user,1,0,3,0,0,0,0,0,3,3,1,1,0,0
order,delay,1014,route-plan,1,2,2,4,1,0,2,0,4,4,2,2,0,0
order,delay,1014,travel2,2,4,10,15,0,0,0,0,2,2,2,2,0,0
order,delay,1014,config,1,0,40,0,0,0,0,0,13,13,4,4,0,0
order,delay,1025,auth,1,1,72,10,0,0,0,0,72,0,1,0,0,0
order,delay,1025,verification-code,2,0,282,0,0,0,0,0,323,0,2,0,0,0
order,delay,1025,basic,1,4,119,239,0,0,0,0,29,29,18,18,0,0
order,delay,1025,price,1,0,21,0,0,0,0,0,21,21,13,13,0,0
order,delay,1025,route,3,0,43,0,0,0,0,0,36,27,17,16,0,0
order,delay,1025,station,5,0,238,0,0,0,0,0,97,52,20,19,0,0
order,delay,1025,train,3,0,27,0,0,0,0,0,29,29,12,12,0,0
order,delay,1025,food,2,3,46,70,0,0,0,0,49,6,4,3,0,0
order,delay,1025,food-map,1,0,32,0,0,0,0,0,27,0,1,0,0,0
order,delay,1025,travel,4,5,117,69,2,2,22,9,47,30,19,18,0,3
order,delay,1025,gateway,0,13,0,617,0,5,0,59,617,59,28,20,0,0
order,delay,1025,admin-order,1,0,1,0,1,0,1,0,1,1,1,1,0,0
order,delay,1025,assurance,2,0,73,0,0,0,0,0,73,5,6,5,0,0
order,delay,1025,consign,1,0,10,0,0,0,0,0,10,0,1,0,0,0
order,delay,1025,contacts,2,0,53,0,0,0,0,0,53,8,7,6,0,0
order,delay,1025,order,5,1,79,21,5,0,79,0,57,57,16,16,1,1
order,delay,1025,order-other,4,0,26,0,0,0,0,0,24,4,4,3,0,0
order,delay,1025,preserve,1,11,11,55,1,4,11,19,11,11,9,9,0,4
order,delay,1025,travel-plan,1,3,1,12,1,1,1,3,1,1,1,1,0,0
order,delay,1025,ts-ui-dashboard,1,0,28,0,0,0,0,0,28,0,1,0,0,0
order,delay,1025,notification,1,0,3,0,0,0,0,0,5,5,3,3,0,0
order,delay,1025,seat,3,5,16,163,3,1,16,44,30,30,18,18,0,2
order,delay,1025,security,1,2,7,6,1,1,7,3,9,9,6,6,0,0
order,delay,1025,ticketinfo,4,1,40,119,0,0,0,0,29,29,18,18,0,0
order,delay,1025,user,1,0,5,0,0,0,0,0,6,6,4,4,0,0
order,delay,1025,config,1,0,34,0,0,0,0,0,26,26,12,12,0,0
order,delay,1025,travel2,1,4,2,5,0,0,0,0,1,1,1,1,0,0
order-other,abort,1011,auth,1,1,38,36,0,0,0,0,38,0,1,0,0,0
order-other,abort,1011,verification-code,2,0,197,0,0,0,0,0,198,0,2,0,0,0
order-other,abort,1011,basic,1,4,130,247,0,0,0,0,12,6,2,1,0,0
order-other,abort,1011,price,1,0,20,0,0,0,0,0,11,5,2,1,0,0
order-other,abort,1011,route,3,0,139,0,0,0,0,0,43,6,3,1,0,0
order-other,abort,1011,station,3,0,264,0,0,0,0,0,63,5,4,1,0,0
order-other,abort,1011,train,2,0,66,0,0,0,0,0,12,6,2,1,0,0
order-other,abort,1011,food,1,3,32,151,0,0,0,0,32,0,1,0,0,0
order-other,abort,1011,food-map,1,0,61,0,0,0,0,0,31,0,1,0,0,0
order-other,abort,1011,travel,4,5,99,330,0,0,0,0,44,6,3,1,0,0
order-other,abort,1011,gateway,0,12,0,423,0,3,0,46,423,46,12,3,0,0
order-other,abort,1011,assurance,1,0,42,0,0,0,0,0,42,0,1,0,0,0
order-other,abort,1011,consign,1,0,11,0,0,0,0,0,11,0,1,0,0,0
order-other,abort,1011,contacts,1,0,43,0,0,0,0,0,43,0,1,0,0,0
order-other,abort,1011,order,4,1,89,19,0,0,0,0,49,23,4,2,0,0
order-other,abort,1011,order-other,3,0,43,0,3,0,43,0,43,43,3,3,1,1
order-other,abort,1011,preserve,1,1,17,16,1,1,17,16,17,17,1,1,0,0
order-other,abort,1011,travel-plan,1,1,6,4,1,1,6,4,6,6,1,1,0,4
order-other,abort,1011,ts-ui-dashboard,1,0,24,0,0,0,0,0,24,0,1,0,0,0
order-other,abort,1011,security,1,2,16,30,1,1,16,15,16,16,1,1,0,2
order-other,abort,1011,route-plan,1,2,4,12,1,1,4,6,6,6,1,1,0,3
order-other,abort,1011,travel2,1,3,6,29,1,1,6,5,6,6,1,1,0,5
order-other,abort,1011,seat,1,3,33,128,0,0,0,0,12,6,2,1,0,0
order-other,abort,1011,config,1,0,35,0,0,0,0,0,12,6,2,1,0,0
order-other,abort,1011,ticketinfo,2,1,140,130,0,0,0,0,12,6,2,1,0,0
order-other,abort,1015,auth,1,1,55,44,0,0,0,0,55,0,1,0,0,0
order-other,abort,1015,verification-code,2,0,315,0,0,0,0,0,326,0,2,0,0,0
order-other,abort,1015,basic,1,4,186,341,0,0,0,0,20,8,5,3,0,0
order-other,abort,1015,price,1,0,25,0,0,0,0,0,19,8,4,3,0,0
order-other,abort,1015,route,3,0,206,0,0,0,0,0,75,8,6,3,0,0
order-other,abort,1015,station,3,0,388,0,0,0,0,0,100,7,7,3,0,0
order-other,abort,1015,train,2,0,88,0,0,0,0,0,20,8,5,3,0,0
order-other,abort,1015,cancel,1,1,1,1,0,0,0,0,1,0,1,0,0,0
order-other,abort,1015,order,6,1,125,23,0,0,0,0,73,32,8,4,0,0
order-other,abort,1015,food,1,3,56,257,0,0,0,0,56,0,1,0,0,0
order-other,abort,1015,food-map,1,0,104,0,0,0,0,0,56,0,1,0,0,0
order-other,abort,1015,travel,4,5,159,453,0,0,0,0,76,8,6,3,0,0
order-other,abort,1015,gateway,0,14,0,693,0,3,0,81,693,81,17,5,0,0
order-other,abort,1015,assurance,1,0,69,0,0,0,0,0,69,0,1,0,0,0
order-other,abort,1015,consign,1,0,15,0,0,0,0,0,15,0,1,0,0,0
order-other,abort,1015,contacts,1,0,73,0,0,0,0,0,73,0,1,0,0,0
order-other,abort,1015,inside-payment,1,2,1,3,0,0,0,0,1,0,1,0,0,0
order-other,abort,1015,order-other,3,0,76,0,3,0,76,0,76,76,4,4,1,1
order-other,abort,1015,preserve,1,1,26,22,1,1,26,22,26,26,1,1,0,2
order-other,abort,1015,travel-plan,1,1,8,7,1,1,8,7,8,8,3,3,0,5
order-other,abort,1015,ts-ui-dashboard,1,0,32,0,0,0,0,0,32,0,1,0,0,0
order-other,abort,1015,payment,1,0,1,0,0,0,0,0,1,0,1,0,0,0
order-other,abort,1015,security,1,2,22,46,1,1,22,23,25,25,1,1,0,0
order-other,abort,1015,route-plan,1,2,7,16,1,1,7,8,8,8,3,3,0,4
order-other,abort,1015,travel2,1,3,8,39,1,1,8,6,8,8,3,3,0,3
order-other,abort,1015,seat,1,3,40,185,0,0,0,0,20,8,5,3,0,0
order-other,abort,1015,config,1,0,46,0,0,0,0,0,20,8,5,3,0,0
order-other,abort,1015,ticketinfo,2,1,184,186,0,0,0,0,20,8,5,3,0,0
order-other,abort,1023,auth,1,1,43,18,0,0,0,0,43,0,1,0,0,0
order-other,abort,1023,verification-code,2,0,223,0,0,0,0,0,240,0,2,0,0,0
order-other,abort,1023,basic,1,4,43,63,0,0,0,0,11,4,9,4,0,0
order-other,abort,1023,price,1,0,5,0,0,0,0,0,8,4,4,2,0,0
order-other,abort,1023,route,3,0,35,0,0,0,0,0,30,4,9,4,0,0
order-other,abort,1023,station,3,0,73,0,0,0,0,0,58,4,9,3,0,0
order-other,abort,1023,train,2,0,20,0,0,0,0,0,11,4,9,4,0,0
order-other,abort,1023,food,1,3,26,42,0,0,0,0,26,0,1,0,0,0
order-other,abort,1023,food-map,1,0,12,0,0,0,0,0,12,0,1,0,0,0
order-other,abort,1023,travel,4,5,52,81,0,0,0,0,21,4,10,4,0,0
order-other,abort,1023,gateway,0,12,0,504,0,3,0,56,504,56,19,6,0,0
order-other,abort,1023,assurance,1,0,53,0,0,0,0,0,53,0,1,0,0,0
order-other,abort,1023,consign,1,0,9,0,0,0,0,0,9,0,1,0,0,0
order-other,abort,1023,contacts,1,0,57,0,0,0,0,0,57,0,1,0,0,0
order-other,abort,1023,order,4,1,65,8,0,0,0,0,50,22,9,5,0,0
order-other,abort,1023,order-other,3,0,39,0,3,0,39,0,39,39,4,4,1,1
order-other,abort,1023,preserve,1,1,23,15,1,1,23,15,23,23,1,1,0,2
order-other,abort,1023,travel-plan,1,1,4,3,1,1,4,3,4,4,4,4,0,0
order-other,abort,1023,ts-ui-dashboard,1,0,24,0,0,0,0,0,24,0,1,0,0,0
order-other,abort,1023,security,1,2,15,24,1,1,15,8,23,23,1,1,0,3
order-other,abort,1023,route-plan,1,2,3,7,1,1,3,4,4,4,4,4,0,0
order-other,abort,1023,travel2,1,3,4,11,1,1,4,2,4,4,4,4,0,0
order-other,abort,1023,seat,1,3,4,75,0,0,0,0,10,4,8,4,0,0
order-other,abort,1023,config,1,0,20,0,0,0,0,0,11,4,7,4,0,0
order-other,abort,1023,ticketinfo,2,1,42,43,0,0,0,0,10,4,9,4,0,0
order-other,cpu,1012,admin-order,1,2,45,35,1,1,34,18,45,36,1,1,0,6
order-other,cpu,1012,order,8,1,330,56,1,0,10,0,313,120,46,40,0,5
order-other,cpu,1012,order-other,8,1,212,61,8,0,212,0,217,215,30,30,1,1
order-other,cpu,1012,auth,1,1,57,28,0,0,0,0,57,0,1,0,0,0
order-other,cpu,1012,verification-code,2,0,211,0,0,0,0,0,222,0,2,0,0,0
order-other,cpu,1012,basic,1,4,168,349,0,0,0,0,68,55,50,42,0,0
order-other,cpu,1012,price,1,0,29,0,0,0,0,0,38,31,22,19,0,0
order-other,cpu,1012,route,3,0,158,0,0,0,0,0,98,54,44,36,0,0
order-other,cpu,1012,station,6,0,460,0,0,0,0,0,305,151,53,42,0,0
order-other,cpu,1012,train,3,0,103,0,0,0,0,0,58,50,38,33,0,0
order-other,cpu,1012,cancel,1,5,91,141,0,2,0,26,91,25,2,2,0,0
order-other,cpu,1012,inside-payment,2,3,51,41,2,1,51,2,59,51,4,4,0,2
order-other,cpu,1012,notification,3,0,34,0,0,0,0,0,54,42,14,13,0,0
order-other,cpu,1012,user,3,0,38,0,0,0,0,0,57,42,16,15,0,0
order-other,cpu,1012,food,3,3,85,130,0,0,0,0,96,21,13,10,0,0
order-other,cpu,1012,food-map,1,0,53,0,0,0,0,0,56,0,2,0,0,0
order-other,cpu,1012,travel,5,5,152,288,0,2,0,94,112,51,49,38,0,4
order-other,cpu,1012,gateway,0,16,0,1167,0,5,0,232,1167,297,67,49,0,0
order-other,cpu,1012,assurance,3,0,96,0,0,0,0,0,114,25,9,8,0,0
order-other,cpu,1012,consign,1,0,9,0,0,0,0,0,9,0,1,0,0,0
order-other,cpu,1012,contacts,2,0,82,0,0,0,0,0,94,15,6,4,0,0
order-other,cpu,1012,preserve,1,11,36,92,0,1,0,10,36,32,26,24,0,7
order-other,cpu,1012,preserve-other,1,8,4,12,1,4,4,6,4,4,4,4,0,0
order-other,cpu,1012,travel-plan,1,4,14,60,1,1,14,3,14,14,12,12,0,0
order-other,cpu,1012,ts-ui-dashboard,1,0,167,0,0,0,0,0,167,0,1,0,0,0
order-other,cpu,1012,payment,1,0,13,0,0,0,0,0,16,16,2,2,0,0
order-other,cpu,1012,seat,5,5,48,230,2,1,5,14,58,49,47,41,0,8
order-other,cpu,1012,security,2,2,12,37,2,1,12,18,34,32,24,23,0,0
order-other,cpu,1012,ticketinfo,5,1,137,168,2,0,85,0,65,55,45,41,0,3
order-other,cpu,1012,route-plan,1,2,3,18,1,1,3,4,8,8,7,7,0,0
order-other,cpu,1012,travel2,2,5,33,69,1,2,4,7,18,18,16,16,0,0
order-other,cpu,1012,config,1,0,51,0,0,0,0,0,44,35,21,19,0,0
order-other,cpu,1016,admin-order,1,2,45,40,1,1,29,13,45,29,1,1,0,2
order-other,cpu,1016,order,8,1,398,106,1,0,2,0,337,45,25,16,0,4
order-other,cpu,1016,order-other,8,1,216,108,8,0,216,0,217,213,21,21,1,1
order-other,cpu,1016,auth,1,1,56,29,0,0,0,0,56,0,1,0,0,0
order-other,cpu,1016,verification-code,2,0,255,0,0,0,0,0,264,0,2,0,0,0
order-other,cpu,1016,basic,1,4,139,311,0,0,0,0,35,23,24,17,0,0
order-other,cpu,1016,price,1,0,20,0,0,0,0,0,30,20,14,11,0,0
order-other,cpu,1016,route,3,0,139,0,0,0,0,0,68,25,26,18,0,0
order-other,cpu,1016,station,7,0,495,0,0,0,0,0,349,160,29,18,0,0
order-other,cpu,1016,train,3,0,98,0,0,0,0,0,36,24,25,18,0,0
order-other,cpu,1016,cancel,1,5,77,154,0,1,0,2,77,2,2,1,0,0
order-other,cpu,1016,inside-payment,2,3,59,78,0,1,0,2,66,2,3,1,0,0
order-other,cpu,1016,notification,3,0,38,0,0,0,0,0,48,14,10,7,0,0
order-other,cpu,1016,user,3,0,32,0,0,0,0,0,43,12,9,5,0,0
order-other,cpu,1016,food,3,3,69,85,0,0,0,0,75,10,9,4,0,0
order-other,cpu,1016,food-map,1,0,34,0,0,0,0,0,42,0,2,0,0,0
order-other,cpu,1016,travel,5,5,116,243,0,0,0,0,77,22,25,15,0,0
order-other,cpu,1016,gateway,0,16,0,1242,0,4,0,206,1242,221,41,22,0,0
order-other,cpu,1016,assurance,3,0,102,0,0,0,0,0,107,7,7,4,0,0
order-other,cpu,1016,consign,1,0,8,0,0,0,0,0,8,0,1,0,0,0
